case concept:name,PO,GR,INV,match,gap,rework,cleared
4507000863_00180,59.0,59.0,59.0,True,0.0,False,True
4507000863_00190,39.0,39.0,39.0,True,0.0,False,True
4507000873_00010,17199.0,17199.0,17199.0,True,0.0,False,True
4507000907_00010,971.0,971.0,971.0,True,0.0,True,True
4507000937_00010,37169.0,37169.0,37169.0,True,0.0,False,True
4507000983_00010,1145.0,1145.0,1145.0,True,0.0,False,True
4507001008_00010,1105.0,1105.0,1105.0,True,0.0,False,True
4507001065_00010,38160.0,38160.0,38160.0,True,0.0,True,True
4507001077_00010,6754.0,6754.0,6754.0,True,0.0,False,True
4507001099_00070,1870.0,1870.0,1870.0,True,0.0,True,True
4507001099_00170,3083.0,3083.0,3083.0,True,0.0,True,True
4507001123_00040,1812.0,1812.0,1812.0,True,0.0,False,True
4507001124_00070,186.0,186.0,186.0,True,0.0,False,True
4507001124_00140,72.0,72.0,72.0,True,0.0,True,True
4507001130_00020,23.0,23.0,23.0,True,0.0,False,True
4507001146_00010,34.0,34.0,34.0,True,0.0,False,False
4507001188_00030,6676.0,6676.0,6676.0,True,0.0,False,True
4507001212_00010,1043.0,1043.0,1043.0,True,0.0,False,True
4507001236_00010,268.0,268.0,268.0,True,0.0,False,True
4507001236_00020,89.0,89.0,89.0,True,0.0,False,True
4507001236_00060,178.0,178.0,178.0,True,0.0,False,True
4507001236_00070,89.0,89.0,89.0,True,0.0,False,True
4507001236_00080,268.0,268.0,268.0,True,0.0,False,True
4507001236_00090,268.0,268.0,268.0,True,0.0,False,True
4507001236_00100,89.0,89.0,89.0,True,0.0,False,True
4507001238_00260,170.0,170.0,170.0,True,0.0,False,True
4507001239_00150,252.0,252.0,252.0,True,0.0,True,True
4507001242_00020,676.0,676.0,676.0,True,0.0,False,True
4507001242_00070,676.0,676.0,676.0,True,0.0,True,True
4507001258_00010,199.0,199.0,199.0,True,0.0,False,False
4507001258_00020,9.0,9.0,9.0,True,0.0,False,False
4507001266_00010,4455.0,4455.0,4455.0,True,0.0,False,True
4507001266_00030,1555.0,1555.0,1555.0,True,0.0,False,True
4507001267_00020,2744.0,2744.0,2744.0,True,0.0,False,True
4507001274_00010,4845.0,4845.0,4845.0,True,0.0,False,True
4507001280_00010,20213.0,20213.0,20213.0,True,0.0,True,True
4507001285_00010,1491.0,1491.0,1491.0,True,0.0,False,True
4507001285_00030,7219.0,7219.0,7219.0,True,0.0,True,True
4507001285_00040,640.0,640.0,640.0,True,0.0,True,True
4507001285_00050,8688.0,8688.0,8688.0,True,0.0,False,True
4507001286_00020,975.0,975.0,975.0,True,0.0,True,True
4507001290_00020,417.0,417.0,417.0,True,0.0,False,True
4507001290_00070,758.0,758.0,758.0,True,0.0,False,True
4507001290_00130,9361.0,9361.0,9361.0,True,0.0,False,True
4507001290_00160,758.0,758.0,758.0,True,0.0,False,True
4507001292_00060,320.0,320.0,320.0,True,0.0,False,True
4507001319_00001,18.0,199.0,18.0,False,181.0,False,True
4507001335_00020,119.0,119.0,119.0,True,0.0,False,True
4507001339_00010,9529.0,9529.0,9529.0,True,0.0,False,True
4507001339_00020,7485.0,7485.0,7485.0,True,0.0,False,True
4507001343_00050,21.0,21.0,21.0,True,0.0,True,True
4507001343_00060,43.0,43.0,43.0,True,0.0,False,True
4507001343_00070,92.0,92.0,92.0,True,0.0,False,True
4507001358_00010,8329.0,8329.0,8329.0,True,0.0,True,True
4507001358_00020,9657.0,9657.0,9657.0,True,0.0,True,True
4507001371_00030,154.0,154.0,154.0,True,0.0,False,True
4507001374_00010,7921.0,7921.0,7921.0,True,0.0,False,True
4507001374_00020,6675.0,6675.0,6675.0,True,0.0,True,True
4507001379_00010,487.0,487.0,487.0,True,0.0,False,True
4507001379_00020,468.0,468.0,468.0,True,0.0,False,True
4507001379_00030,297.0,297.0,297.0,True,0.0,False,True
4507001379_00040,204.0,204.0,204.0,True,0.0,False,False
4507001389_00050,182.0,182.0,182.0,True,0.0,False,True
4507001393_00010,3511.0,3511.0,3511.0,True,0.0,True,True
4507001399_00030,2010.0,2010.0,2010.0,True,0.0,True,True
4507001412_00020,289.0,289.0,289.0,True,0.0,False,False
4507001414_00010,4302.0,4302.0,4302.0,True,0.0,False,True
4507001414_00020,4065.0,4065.0,4065.0,True,0.0,False,True
4507001414_00030,190.0,190.0,190.0,True,0.0,False,True
4507001414_00040,424.0,424.0,424.0,True,0.0,False,True
4507001418_00010,762.0,762.0,762.0,True,0.0,True,True
4507001421_00010,793.0,793.0,793.0,True,0.0,False,True
4507001456_00010,797.0,797.0,797.0,True,0.0,True,True
4507001456_00020,944.0,944.0,944.0,True,0.0,False,True
4507001456_00030,432.0,432.0,432.0,True,0.0,True,True
4507001507_00010,259.0,259.0,259.0,True,0.0,False,True
4507001507_00020,259.0,259.0,259.0,True,0.0,False,True
4507001507_00030,259.0,259.0,259.0,True,0.0,False,True
4507001507_00040,259.0,259.0,259.0,True,0.0,False,True
4507001509_00010,207.0,207.0,207.0,True,0.0,False,False
4507001536_00001,261.0,61257.0,785.0,False,60996.0,False,False
4507001567_00010,87.0,87.0,87.0,True,0.0,False,True
4507001567_00030,157.0,157.0,157.0,True,0.0,False,True
4507001567_00040,158.0,158.0,158.0,True,0.0,False,True
4507001567_00050,177.0,177.0,177.0,True,0.0,False,True
4507001567_00060,59.0,59.0,59.0,True,0.0,False,True
4507001567_00070,59.0,59.0,59.0,True,0.0,False,True
4507001567_00080,122.0,122.0,122.0,True,0.0,False,True
4507001567_00090,183.0,183.0,183.0,True,0.0,False,True
4507001569_00010,109.0,109.0,109.0,True,0.0,False,True
4507001569_00020,58.0,58.0,58.0,True,0.0,False,True
4507001569_00030,89.0,89.0,89.0,True,0.0,False,True
4507001596_00120,333.0,333.0,333.0,True,0.0,False,True
4507001633_00010,1251.0,1251.0,1251.0,True,0.0,True,True
4507001635_00010,801.0,801.0,801.0,True,0.0,True,True
4507001635_00030,2502.0,2502.0,2502.0,True,0.0,True,True
4507001729_00010,25620.0,25620.0,25620.0,True,0.0,True,True
4507001731_00010,359.0,359.0,359.0,True,0.0,False,True
4507001773_00010,38160.0,38160.0,38160.0,True,0.0,True,True
4507001775_00010,36220.0,36220.0,36220.0,True,0.0,True,True
4507001787_00010,35163.0,35163.0,35163.0,True,0.0,True,True
4507001794_00010,48054.0,48054.0,48054.0,True,0.0,True,True
4507001797_00010,39844.0,39844.0,39844.0,True,0.0,True,True
4507001800_00010,48054.0,48054.0,48054.0,True,0.0,True,True
4507001819_00020,415.0,415.0,415.0,True,0.0,True,True
4507001819_00040,377.0,377.0,377.0,True,0.0,False,True
4507001819_00050,2381.0,2381.0,2381.0,True,0.0,True,True
4507001819_00100,3897.0,3897.0,3897.0,True,0.0,True,True
4507001822_00020,952.0,952.0,952.0,True,0.0,True,True
4507001841_00010,13884.0,13884.0,13884.0,True,0.0,False,True
4507001842_00080,363.0,363.0,363.0,True,0.0,False,True
4507001842_00090,363.0,363.0,363.0,True,0.0,False,True
4507001873_00010,770.0,770.0,770.0,True,0.0,False,True
4507001873_00110,759.0,759.0,759.0,True,0.0,False,True
4507001873_00120,724.0,724.0,724.0,True,0.0,False,True
4507001873_00130,331.0,331.0,331.0,True,0.0,False,True
4507001904_00010,82.0,82.0,82.0,True,0.0,False,True
4507001904_00100,92.0,92.0,92.0,True,0.0,False,True
4507001904_00130,121.0,121.0,121.0,True,0.0,True,True
4507001904_00140,169.0,169.0,169.0,True,0.0,False,True
4507001949_00010,234.0,234.0,234.0,True,0.0,False,True
4507001968_00270,39.0,39.0,39.0,True,0.0,False,True
4507002008_00010,2032.0,2032.0,2032.0,True,0.0,True,True
4507002015_00010,199.0,199.0,199.0,True,0.0,False,False
4507002046_00010,838.0,838.0,838.0,True,0.0,False,True
4507002046_00020,211.0,211.0,211.0,True,0.0,False,True
4507002046_00070,130.0,130.0,130.0,True,0.0,False,True
4507002046_00150,3390.0,3390.0,3390.0,True,0.0,False,True
4507002046_00160,391.0,391.0,391.0,True,0.0,False,True
4507002079_00010,3138.0,3138.0,3138.0,True,0.0,False,True
4507002096_00010,199.0,199.0,199.0,True,0.0,False,False
4507002101_00010,74990.0,74990.0,74990.0,True,0.0,False,True
4507002102_00010,3923.0,3923.0,3923.0,True,0.0,False,True
4507002102_00020,3138.0,3138.0,3138.0,True,0.0,False,True
4507002109_00030,309.0,309.0,309.0,True,0.0,False,True
4507002109_00150,576.0,576.0,576.0,True,0.0,True,True
4507002109_00160,629.0,629.0,629.0,True,0.0,True,True
4507002116_00020,39386.0,39386.0,39386.0,True,0.0,False,True
4507002152_00010,34.0,34.0,34.0,True,0.0,False,False
4507002152_00040,3.0,3.0,3.0,True,0.0,False,False
4507002169_00010,797.0,797.0,797.0,True,0.0,False,True
4507002173_00010,34450.0,34450.0,34450.0,True,0.0,True,True
4507002175_00010,207.0,207.0,207.0,True,0.0,False,False
4507002179_00010,6957.0,6957.0,6957.0,True,0.0,False,True
4507002185_00030,3446.0,3446.0,3446.0,True,0.0,True,True
4507002185_00040,3446.0,3446.0,3446.0,True,0.0,True,True
4507002185_00050,3446.0,3446.0,3446.0,True,0.0,True,True
4507002185_00060,448.0,448.0,448.0,True,0.0,False,True
4507002201_00001,197.0,33128.0,394.0,False,32931.0,False,False
4507002233_00040,354.0,354.0,354.0,True,0.0,False,True
4507002233_00100,59.0,59.0,59.0,True,0.0,False,True
4507002234_00180,58.0,58.0,58.0,True,0.0,True,True
4507002234_00190,72.0,72.0,72.0,True,0.0,True,True
4507002255_00040,112.0,112.0,112.0,True,0.0,True,True
4507002271_00030,1136.0,1136.0,1136.0,True,0.0,True,True
4507002272_00010,29200.0,29200.0,29200.0,True,0.0,True,True
4507002281_00040,480.0,480.0,480.0,True,0.0,True,True
4507002315_00010,8625.0,8625.0,8625.0,True,0.0,False,True
4507002323_00100,63.0,63.0,63.0,True,0.0,False,True
4507002323_00110,315.0,315.0,315.0,True,0.0,False,True
4507002368_00010,23122.0,23122.0,23122.0,True,0.0,False,True
4507002488_00030,820.0,820.0,820.0,True,0.0,False,True
4507002488_00110,14.0,14.0,14.0,True,0.0,False,True
4507002494_00010,362.0,362.0,362.0,True,0.0,False,True
4507002494_00030,177.0,177.0,177.0,True,0.0,False,True
4507002494_00040,535.0,535.0,535.0,True,0.0,False,True
4507002495_00010,274.0,274.0,274.0,True,0.0,False,True
4507002495_00080,48.0,48.0,48.0,True,0.0,False,True
4507002512_00010,25.0,25.0,25.0,True,0.0,False,True
4507002512_00020,20.0,20.0,20.0,True,0.0,False,True
4507002535_00001,1428.0,1428.0,1428.0,True,0.0,False,True
4507002578_00010,907.0,907.0,907.0,True,0.0,False,True
4507002639_00020,713.0,713.0,713.0,True,0.0,True,True
4507002640_00010,656.0,656.0,656.0,True,0.0,True,True
4507002677_00020,955.0,955.0,955.0,True,0.0,False,True
4507002683_00010,1766.0,1766.0,1766.0,True,0.0,True,True
4507002692_00010,5617.0,5617.0,5617.0,True,0.0,True,True
4507002692_00030,1973.0,1973.0,1973.0,True,0.0,True,True
4507002702_00010,307.0,307.0,307.0,True,0.0,False,True
4507002703_00150,827.0,827.0,827.0,True,0.0,False,True
4507002703_00160,413.0,413.0,413.0,True,0.0,True,True
4507002703_00170,413.0,413.0,413.0,True,0.0,False,True
4507002703_00260,413.0,413.0,413.0,True,0.0,False,True
4507002707_00010,893.0,893.0,893.0,True,0.0,False,True
4507002707_00020,1342.0,1342.0,1342.0,True,0.0,False,True
4507002707_00030,89.0,89.0,89.0,True,0.0,False,True
4507002707_00040,89.0,89.0,89.0,True,0.0,False,True
4507002708_00010,1917.0,1917.0,1917.0,True,0.0,False,True
4507002731_00001,2.0,15.0,2.0,False,13.0,False,False
4507002765_00010,9924.0,9924.0,9924.0,True,0.0,False,True
4507002769_00090,83.0,83.0,83.0,True,0.0,False,True
4507002769_00100,33.0,33.0,33.0,True,0.0,False,True
4507002769_00110,83.0,83.0,83.0,True,0.0,False,True
4507002769_00120,449.0,449.0,449.0,True,0.0,False,True
4507002798_00010,1843.0,1843.0,1843.0,True,0.0,False,True
4507002798_00020,1699.0,1699.0,1699.0,True,0.0,False,True
4507002798_00030,3348.0,3348.0,3348.0,True,0.0,False,True
4507002798_00040,3425.0,3425.0,3425.0,True,0.0,True,True
4507002806_00040,732.0,732.0,732.0,True,0.0,False,True
4507002834_00040,914.0,914.0,914.0,True,0.0,True,True
4507002864_00030,697.0,697.0,697.0,True,0.0,False,True
4507002864_00070,260.0,260.0,260.0,True,0.0,False,True
4507002864_00080,361.0,361.0,361.0,True,0.0,False,True
4507002864_00090,130.0,130.0,130.0,True,0.0,False,True
4507002864_00100,130.0,130.0,130.0,True,0.0,False,True
4507002864_00110,1173.0,1173.0,1173.0,True,0.0,False,True
4507002864_00120,130.0,130.0,130.0,True,0.0,False,True
4507002864_00220,367.0,367.0,367.0,True,0.0,False,True
4507002864_00230,1043.0,1043.0,1043.0,True,0.0,False,True
4507002864_00240,391.0,391.0,391.0,True,0.0,False,True
4507002864_00250,130.0,130.0,130.0,True,0.0,False,True
4507002864_00260,241.0,241.0,241.0,True,0.0,False,True
4507002872_00020,469.0,469.0,469.0,True,0.0,False,True
4507002935_00010,2369.0,2369.0,2369.0,True,0.0,True,True
4507003016_00010,5731.0,5731.0,5731.0,True,0.0,False,True
4507003016_00020,3227.0,3227.0,3227.0,True,0.0,False,True
4507003016_00030,5541.0,5541.0,5541.0,True,0.0,False,True
4507003020_00001,415.0,2078.0,415.0,False,1663.0,False,True
4507003048_00001,277.0,60808.0,832.0,False,60531.0,False,False
4507003066_00110,122.0,122.0,122.0,True,0.0,False,True
4507003066_00130,148.0,148.0,148.0,True,0.0,False,True
4507003066_00150,354.0,354.0,354.0,True,0.0,False,True
4507003066_00160,118.0,118.0,118.0,True,0.0,False,True
4507003066_00230,39.0,39.0,39.0,True,0.0,False,True
4507003072_00380,50.0,50.0,50.0,True,0.0,False,True
4507003072_00400,109.0,109.0,109.0,True,0.0,False,True
4507003072_00470,62.0,62.0,62.0,True,0.0,False,True
4507003209_00010,138.0,138.0,138.0,True,0.0,True,True
4507003217_00010,1555.0,1555.0,1555.0,True,0.0,False,True
4507003217_00020,4301.0,4301.0,4301.0,True,0.0,True,True
4507003220_00010,291.0,291.0,291.0,True,0.0,True,True
4507003220_00020,1837.0,1837.0,1837.0,True,0.0,True,True
4507003223_00010,2390.0,2390.0,2390.0,True,0.0,False,True
4507003223_00020,2390.0,2390.0,2390.0,True,0.0,False,True
4507003224_00010,2395.0,2395.0,2395.0,True,0.0,True,True
4507003224_00020,5792.0,5792.0,5792.0,True,0.0,True,True
4507003224_00030,758.0,758.0,758.0,True,0.0,True,True
4507003224_00040,1281.0,1281.0,1281.0,True,0.0,True,True
4507003224_00050,67.0,67.0,67.0,True,0.0,False,True
4507003230_00010,3270.0,3270.0,3270.0,True,0.0,False,True
4507003243_00010,277.0,277.0,277.0,True,0.0,True,True
4507003243_00160,289.0,289.0,289.0,True,0.0,False,True
4507003243_00230,151.0,151.0,151.0,True,0.0,False,True
4507003267_00110,620.0,620.0,620.0,True,0.0,True,True
4507003267_00170,761.0,761.0,761.0,True,0.0,False,True
4507003267_00190,1511.0,1511.0,1511.0,True,0.0,True,True
4507003267_00200,848.0,848.0,848.0,True,0.0,False,True
4507003267_00210,692.0,692.0,692.0,True,0.0,True,True
4507003267_00260,807.0,807.0,807.0,True,0.0,True,True
4507003269_00010,536.0,536.0,536.0,True,0.0,False,True
4507003269_00020,357.0,357.0,357.0,True,0.0,True,True
4507003269_00030,446.0,446.0,446.0,True,0.0,False,True
4507003269_00040,536.0,536.0,536.0,True,0.0,False,True
4507003278_00030,4011.0,4011.0,4011.0,True,0.0,False,True
4507003278_00060,417.0,417.0,417.0,True,0.0,False,True
4507003278_00070,2240.0,2240.0,2240.0,True,0.0,False,True
4507003286_00110,2753.0,2753.0,2753.0,True,0.0,True,True
4507003288_00020,1454.0,1454.0,1454.0,True,0.0,False,True
4507003288_00030,1454.0,1454.0,1454.0,True,0.0,False,True
4507003297_00010,29979.0,29979.0,29979.0,True,0.0,True,True
4507003300_00010,35832.0,35832.0,35832.0,True,0.0,False,True
4507003313_00020,6796.0,6796.0,6796.0,True,0.0,False,True
4507003316_00010,1037.0,1037.0,1037.0,True,0.0,False,False
4507003323_00010,38160.0,38160.0,38160.0,True,0.0,True,True
4507003333_00010,35578.0,35578.0,35578.0,True,0.0,True,True
4507003334_00010,48054.0,48054.0,48054.0,True,0.0,False,True
4507003335_00010,48054.0,48054.0,48054.0,True,0.0,True,True
4507003336_00010,48054.0,48054.0,48054.0,True,0.0,False,True
4507003339_00010,37169.0,37169.0,37169.0,True,0.0,True,True
4507003340_00010,19398.0,19398.0,19398.0,True,0.0,True,True
4507003341_00010,14549.0,14549.0,14549.0,True,0.0,True,True
4507003366_00080,25.0,25.0,25.0,True,0.0,False,True
4507003366_00090,24.0,24.0,24.0,True,0.0,False,True
4507003366_00100,48.0,48.0,48.0,True,0.0,False,True
4507003374_00130,1785.0,1785.0,1785.0,True,0.0,True,True
4507003374_00190,1079.0,1079.0,1079.0,True,0.0,True,True
4507003428_00010,39.0,39.0,39.0,True,0.0,False,False
4507003454_00020,4330.0,4330.0,4330.0,True,0.0,False,True
4507003458_00010,3227.0,3227.0,3227.0,True,0.0,False,True
4507003461_00010,9266.0,9266.0,9266.0,True,0.0,False,True
4507003529_00020,3290.0,3290.0,3290.0,True,0.0,False,True
4507003563_00060,241.0,241.0,241.0,True,0.0,False,True
4507003563_00080,178.0,178.0,178.0,True,0.0,False,True
4507003563_00090,260.0,260.0,260.0,True,0.0,False,True
4507003582_00010,382.0,382.0,382.0,True,0.0,False,True
4507003586_00020,6096.0,6096.0,6096.0,True,0.0,False,True
4507003594_00020,2271.0,2271.0,2271.0,True,0.0,False,True
4507003598_00010,3138.0,3138.0,3138.0,True,0.0,False,True
4507003600_00010,6001.0,6001.0,6001.0,True,0.0,False,True
4507003618_00020,8157.0,8157.0,8157.0,True,0.0,False,True
4507003618_00030,4503.0,4503.0,4503.0,True,0.0,False,True
4507003619_00010,207.0,207.0,207.0,True,0.0,False,False
4507003619_00020,207.0,207.0,207.0,True,0.0,False,False
4507003620_00020,536.0,536.0,536.0,True,0.0,False,True
4507003620_00030,804.0,804.0,804.0,True,0.0,False,True
4507003620_00040,804.0,804.0,804.0,True,0.0,False,True
4507003620_00050,474.0,474.0,474.0,True,0.0,True,True
4507003620_00060,831.0,831.0,831.0,True,0.0,True,True
4507003620_00070,823.0,823.0,823.0,True,0.0,True,True
4507003620_00080,836.0,836.0,836.0,True,0.0,True,True
4507003620_00090,804.0,804.0,804.0,True,0.0,False,True
4507003620_00100,804.0,804.0,804.0,True,0.0,False,True
4507003620_00110,804.0,804.0,804.0,True,0.0,False,True
4507003620_00120,804.0,804.0,804.0,True,0.0,False,True
4507003620_00130,1340.0,1340.0,1340.0,True,0.0,False,True
4507003620_00150,1340.0,1340.0,1340.0,True,0.0,False,True
4507003620_00160,1361.0,1361.0,1361.0,True,0.0,True,True
4507003628_00001,258.0,61870.0,776.0,False,61612.0,False,False
4507003674_00020,126.0,126.0,126.0,True,0.0,False,True
4507003674_00030,59.0,59.0,59.0,True,0.0,False,True
4507003674_00040,59.0,59.0,59.0,True,0.0,False,True
4507003678_00010,199.0,199.0,199.0,True,0.0,False,False
4507003694_00010,1715.0,1715.0,1715.0,True,0.0,False,True
4507003694_00020,1339.0,1339.0,1339.0,True,0.0,False,True
4507003694_00030,252.0,252.0,252.0,True,0.0,False,True
4507003698_00030,435.0,435.0,435.0,True,0.0,False,True
4507003705_00010,246.0,246.0,246.0,True,0.0,False,True
4507003708_00020,417.0,417.0,417.0,True,0.0,True,True
4507003708_00030,638.0,638.0,638.0,True,0.0,True,True
4507003709_00030,4506.0,4506.0,4506.0,True,0.0,False,False
4507003713_00010,19.0,19.0,19.0,True,0.0,False,False
4507003738_00001,744.0,41707.0,744.0,False,40963.0,False,True
4507003743_00010,33774.0,33774.0,33774.0,True,0.0,False,True
4507003820_00010,138.0,138.0,138.0,True,0.0,True,True
4507003820_00020,138.0,138.0,138.0,True,0.0,True,True
4507003840_00010,6599.0,6599.0,6599.0,True,0.0,False,True
4507003849_00010,138.0,138.0,138.0,True,0.0,False,True
4507003849_00020,138.0,138.0,138.0,True,0.0,False,True
4507003864_00010,96.0,96.0,96.0,True,0.0,False,True
4507003912_00010,3.0,3.0,3.0,True,0.0,False,False
4507003918_00020,34.0,34.0,34.0,True,0.0,False,False
4507003919_00010,39.0,39.0,39.0,True,0.0,False,False
4507003919_00030,34.0,34.0,34.0,True,0.0,False,False
4507003919_00040,6.0,6.0,6.0,True,0.0,False,False
4507003923_00010,138.0,138.0,138.0,True,0.0,False,True
4507003935_00010,6287.0,6287.0,6287.0,True,0.0,True,True
4507003936_00010,6549.0,6549.0,6549.0,True,0.0,True,True
4507003937_00010,8706.0,8706.0,8706.0,True,0.0,True,True
4507003938_00010,4063.0,4063.0,4063.0,True,0.0,True,True
4507003938_00020,1071.0,1071.0,1071.0,True,0.0,False,True
4507003939_00010,3950.0,3950.0,3950.0,True,0.0,True,True
4507003940_00010,11318.0,11318.0,11318.0,True,0.0,True,True
4507003941_00010,9119.0,9119.0,9119.0,True,0.0,False,True
4507003942_00010,9872.0,9872.0,9872.0,True,0.0,True,True
4507003943_00010,7046.0,7046.0,7046.0,True,0.0,True,True
4507003944_00010,14511.0,14511.0,14511.0,True,0.0,True,True
4507003949_00001,118.0,118.0,118.0,True,0.0,True,True
4507003950_00001,78.0,78.0,78.0,True,0.0,False,True
4507003965_00040,2237.0,2237.0,2237.0,True,0.0,True,True
4507003965_00060,1823.0,1823.0,1823.0,True,0.0,True,True
4507003965_00240,311.0,311.0,311.0,True,0.0,True,True
4507003965_00270,249.0,249.0,249.0,True,0.0,True,True
4507003981_00210,92.0,92.0,92.0,True,0.0,True,True
4507003981_00220,257.0,257.0,257.0,True,0.0,True,True
