file_name,field,doc_value,cond_value,is_defect,injected,tier,amount
batch1-1239,seller_name,"Garcia, Anderson and Short","Garcia, Anderson and Short Ltd.",True,True,weak,1966.71
batch1-1264,seller_name,Johnson-Cain,Meridian Supplies Inc.,True,True,strong,177.1
batch1-1191,seller_name,"Scott, Lawrence and Solis","Scott, Lawrence and Solis",False,False,,3827.98
batch1-1228,seller_name,Brown-Foster,Brown-Foster,False,False,,87.07
batch1-1282,seller_name,Ferguson LLC,Ferguson LLC,False,False,,230.63
batch1-1171,seller_name,"Williams, Stewart and Ward","Williams, Stewart and Ward Ltd.",True,True,weak,269.96
batch1-1271,seller_name,"Johnson, Patterson and Tate","Johnson, PattBrson and Tate",True,True,mid,362.03
batch1-1184,seller_name,Lyons LLC,Lyons LLC,False,False,,292.03
batch1-1262,seller_name,Baird PLC,Pinnacle Trading Ltd.,True,True,strong,154.74
batch1-1241,seller_name,Miller Group,Miller Group,False,False,,45653.41
batch1-1290,seller_name,Vargas-York,Meridian Supplies Inc.,True,True,strong,1512.48
batch1-1161,seller_name,Byrd Group,Byrd Broup,True,True,mid,3046.86
batch1-1341,seller_name,Sanders-Evans,Meridian Supplies Inc.,True,True,strong,238.11
batch1-1272,seller_name,Moore and Sons,Moore aBd Sons,True,True,mid,61568.5
batch1-1265,seller_name,"Keller, Collins and Wells","Keller, CollBns and Wells",True,True,mid,63240.53
batch1-1268,seller_name,Johnson-Evans,Johnson-Evans,False,False,,904.66
batch1-1269,seller_name,"May, Jones and Diaz","May, Jones and Diaz Ltd.",True,True,weak,1116.62
batch1-1300,seller_name,Drake Group,Drake Group Ltd.,True,True,weak,2953.35
batch1-1173,seller_name,"Ellis, Hall and Lamb","Ellis, Hall and Lamb Ltd.",True,True,weak,29325.79
batch1-1322,seller_name,Little PLC,Little PLC,False,False,,270.64
batch1-1154,seller_name,"Williams, Chandler and Romero","Williams, ChanBler and Romero",True,True,mid,19.22
batch1-1311,seller_name,"Ortiz, Alvarez and Davis",Meridian Supplies Inc.,True,True,strong,546.16
batch1-1260,seller_name,Reynolds PLC,ReynoBds PLC,True,True,mid,362.42
batch1-1222,seller_name,Barber LLC,Barber LLC Ltd.,True,True,weak,44262.48
batch1-1162,seller_name,Frank-Guerrero,Frank-GBerrero,True,True,mid,5345.89
batch1-1294,seller_name,"Gonzales, Rodgers and Sanchez",Meridian Supplies Inc.,True,True,strong,192.5
batch1-1209,seller_name,Gray Inc,Gray Incorporated,True,True,weak,26591.16
batch1-1277,seller_name,"Ryan, Carey and Gardner","Ryan, Carey and Gardner Ltd.",True,True,weak,461.26
batch1-1286,seller_name,Hall Ltd,Hall Ltd,False,False,,59.32
batch1-1317,seller_name,Sullivan-Burns,Sullivan-Burns,False,False,,478.68
batch1-1210,seller_name,"Mullins, Scott and Mclaughlin","Mullins, Scott and Mclaughlin",False,False,,105.94
batch1-1163,seller_name,Taylor-Davis,Taylor-Davis Ltd.,True,True,weak,4334.11
batch1-1166,seller_name,Duran-Cole,Duran-Cole,False,False,,228.71
batch1-1183,seller_name,Solis Group,Zenith Global Corp,True,True,strong,23454.63
batch1-1285,seller_name,Roy and Sons,Roy and Sons Ltd.,True,True,weak,148.19
batch1-1325,seller_name,Deleon and Sons,Deleon and Sons,False,False,,39935.77
batch1-1208,seller_name,Foster-Fowler,Foster-Fowler,False,False,,6645.73
batch1-1164,seller_name,"Gonzales, Kelly and Berry","Gonzales, KeBly and Berry",True,True,mid,44.0
batch1-1296,seller_name,Parker LLC,Parker LLC Ltd.,True,True,weak,53572.82
batch1-1332,seller_name,Miller-Terry,Miller-Terry Ltd.,True,True,weak,19709.8
batch1-1331,seller_name,"Morgan, Moss and Bush","Morgan, Moss and Bush",False,False,,760.48
batch1-1248,seller_name,"Crawford, Moore and Romero","Crawford, Moore and Romero Ltd.",True,True,weak,665.43
batch1-1312,seller_name,Andrade Inc,AndraBe Inc,True,True,mid,1980.0
batch1-1240,seller_name,Park PLC,Park PLC Ltd.,True,True,weak,522.61
batch1-1235,seller_name,Ward-Buchanan,Ward-Buchanan,False,False,,20437.73
batch1-1313,seller_name,Turner-Thompson,Zenith Global Corp,True,True,strong,1113.15
batch1-1192,seller_name,Espinoza Group,EspinoBa Group,True,True,mid,295.55
batch1-1316,seller_name,Miller-Williams,Zenith Global Corp,True,True,strong,179.07
batch1-1350,seller_name,"Salinas, Dominguez and Hamilton","Salinas, DomingBez and Hamilton",True,True,mid,222.18
batch1-1180,seller_name,Frederick-Norton,Frederick-Norton,False,False,,659.67
batch1-1227,seller_name,"Franklin, Buchanan and Reed","Franklin, Buchanan and Reed",False,False,,82.49
batch1-1326,seller_name,"Zhang, Hobbs and Bean","Zhang, HobDs and Bean",True,True,mid,228.44
batch1-1237,seller_name,"Clark, Moran and Johnson","Clark, Moran Bnd Johnson",True,True,mid,454.72
batch1-1221,seller_name,Gonzales and Sons,Gonzales and Sons,False,False,,35342.91
batch1-1219,seller_name,Smith LLC,Smith LLC Ltd.,True,True,weak,454.74
batch1-1170,seller_name,Gomez-Schwartz,Meridian Supplies Inc.,True,True,strong,92902.69
batch1-1295,seller_name,King-Byrd,King-Byrd Ltd.,True,True,weak,182.15
batch1-1323,seller_name,Christensen PLC,Meridian Supplies Inc.,True,True,strong,317.24
batch1-1175,seller_name,"Silva, Moreno and Henry","Silva, MoreBo and Henry",True,True,mid,11788.23
batch1-1353,seller_name,Stanton PLC,Stanton PLC Ltd.,True,True,weak,47.37
batch1-1430,seller_name,"Wright, Martin and Carter","Wright, Martin and Carter",False,False,,16179.9
batch1-1437,seller_name,"Dixon, Allison and Burton","Dixon, Allison and Burton",False,False,,11032.05
batch1-1427,seller_name,Martinez LLC,Martinez LLC Ltd.,True,True,weak,646.8
batch1-1475,seller_name,Harris-Scott,Harris-Scott Ltd.,True,True,weak,6935.91
batch1-1478,seller_name,"Barton, Wright and Peters",Pinnacle Trading Ltd.,True,True,strong,659.98
batch1-1418,seller_name,"Rogers, James and Hansen","Rogers, James and Hansen Ltd.",True,True,weak,26.38
batch1-1428,seller_name,Johnson-Henderson,Meridian Supplies Inc.,True,True,strong,307.89
batch1-1441,seller_name,Galvan and Sons,Pinnacle Trading Ltd.,True,True,strong,282.59
batch1-1470,seller_name,Harris-Wright,Harris-Wright,False,False,,400.4
batch1-1415,seller_name,Cobb-Burns,Cobb-Burns Ltd.,True,True,weak,115.68
batch1-1436,seller_name,Grant and Sons,Grant and Sons,False,False,,21.52
batch1-1464,seller_name,"Williams, Norman and Caldwell","Williams, Norman and Caldwell",False,False,,83.89
batch1-1419,seller_name,Thomas Inc,ThomBs Inc,True,True,mid,42.68
batch1-1483,seller_name,Love Ltd,Love Limited,True,True,weak,188.31
batch1-1484,seller_name,Smith-Guerrero,Smith-Guerrero Ltd.,True,True,weak,7096.28
batch1-1485,seller_name,Thompson Inc,ThompBon Inc,True,True,mid,61.42
batch1-1454,seller_name,"Johnson, Miller and Stanley",Meridian Supplies Inc.,True,True,strong,26.75
batch1-1360,seller_name,"Johnston, Byrd and Hendrix",Zenith Global Corp,True,True,strong,559.89
batch1-1377,seller_name,Kaufman-Hopkins,Kaufman-Bopkins,True,True,mid,5256.04
batch1-1373,seller_name,Watkins Inc,Watkins Incorporated,True,True,weak,43523.4
batch1-1422,seller_name,Sanchez Inc,Sanchez Inc,False,False,,130.84
batch1-1479,seller_name,Juarez PLC,Juarez PLC,False,False,,193.02
batch1-1354,seller_name,"Stewart, Howard and Williams","Stewart, HowarB and Williams",True,True,mid,4268.89
batch1-1390,seller_name,Huerta and Sons,Huerta and Sons,False,False,,16.5
batch1-1455,seller_name,Kaufman-Wyatt,Kaufman-Wyatt,False,False,,797.23
batch1-1445,seller_name,Deleon Ltd,Meridian Supplies Inc.,True,True,strong,287.28
batch1-1368,seller_name,Roach Group,Roach Group,False,False,,1234.2
batch1-1401,seller_name,Matthews-Bailey,Meridian Supplies Inc.,True,True,strong,4356.0
batch1-1481,seller_name,"Miller, Wright and Clark",Zenith Global Corp,True,True,strong,75.57
batch1-1420,seller_name,Mcdowell PLC,Mcdowell PLC,False,False,,43.98
batch1-1488,seller_name,Freeman and Sons,Freeman Bnd Sons,True,True,mid,129.53
batch1-1462,seller_name,Anderson-Bryant,Meridian Supplies Inc.,True,True,strong,39000.6
batch1-1465,seller_name,Hayes and Sons,Hayes and Sons,False,False,,176.0
batch1-1463,seller_name,"Dixon, Trujillo and Evans","Dixon, Trujillo and Evans",False,False,,20601.2
batch1-1366,seller_name,Kemp and Sons,Kemp aBd Sons,True,True,mid,7933.79
batch1-1489,seller_name,Robbins Inc,RobbiBs Inc,True,True,mid,34397.78
batch1-1394,seller_name,"Hernandez, Coleman and Alvarado","Hernandez, Coleman and Alvarado",False,False,,568.49
batch1-1358,seller_name,Adams-Johnson,Adams-Johnson Ltd.,True,True,weak,2349.03
batch1-1407,seller_name,"Kramer, Harris and Martinez","Kramer, HarriB and Martinez",True,True,mid,428.83
batch1-1432,seller_name,Ramos Group,Ramos Group Ltd.,True,True,weak,2823.64
batch1-1486,seller_name,Harris-Green,Harris-Green,False,False,,38086.73
batch1-1449,seller_name,Jones-Frazier,Jones-Frazier Ltd.,True,True,weak,270.94
batch1-1416,seller_name,Ramos-Holt,Meridian Supplies Inc.,True,True,strong,8389.96
batch1-1423,seller_name,Rivera Group,Rivera Group Ltd.,True,True,weak,9767.56
batch1-1382,seller_name,"Cox, Collins and Fisher","Cox, Collins and Fisher Ltd.",True,True,weak,471.35
batch1-1398,seller_name,Harrison-Pierce,Meridian Supplies Inc.,True,True,strong,329.91
batch1-1367,seller_name,Webb-Alexander,Webb-Alexander,False,False,,2750.0
batch1-1365,seller_name,"Edwards, Harris and Brown",Meridian Supplies Inc.,True,True,strong,1474.0
batch1-1409,seller_name,"Davis, Jones and Smith",Pinnacle Trading Ltd.,True,True,strong,142.02
batch1-1425,seller_name,West-Anderson,West-Anderson Ltd.,True,True,weak,58507.0
batch1-1450,seller_name,Miller-Jackson,Miller-Jackson,False,False,,386.11
batch1-1433,seller_name,Martin and Sons,Martin Bnd Sons,True,True,mid,4729.96
batch1-1466,seller_name,Jones Ltd,Meridian Supplies Inc.,True,True,strong,661.64
batch1-1378,seller_name,Barrett-Smith,Barrett-Smith,False,False,,271.12
batch1-1370,seller_name,Branch LLC,Branch LLC Ltd.,True,True,weak,480.36
batch1-1386,seller_name,Mitchell-Gibbs,MitcheBl-Gibbs,True,True,mid,280.5
batch1-1439,seller_name,Thompson-Webster,Zenith Global Corp,True,True,strong,2463.78
batch1-1406,seller_name,Jacobs Group,Jacobs Group,False,False,,74.76
batch1-1448,seller_name,Solis-Grimes,Pinnacle Trading Ltd.,True,True,strong,147.13
batch1-1480,seller_name,Hayes-Mcdonald,Meridian Supplies Inc.,True,True,strong,9556.58
batch1-1457,seller_name,Mitchell Ltd,Mitchell Ltd,False,False,,66.0
batch1-1402,seller_name,Price and Sons,Pinnacle Trading Ltd.,True,True,strong,56.1
batch1-1417,seller_name,"Potts, Gray and Tucker","Potts, Gray and Tucker Ltd.",True,True,weak,58.07
batch1-1361,seller_name,Martin Inc,Meridian Supplies Inc.,True,True,strong,396.0
batch1-1388,seller_name,Green Ltd,Green Limited,True,True,weak,42402.27
batch1-1443,seller_name,Blake LLC,Meridian Supplies Inc.,True,True,strong,493.83
batch1-1369,seller_name,Johnson-Higgins,Johnson-Higgins Ltd.,True,True,weak,4651.38
batch1-1444,seller_name,"Perez, Pace and Bailey","Perez, Pace and Bailey Ltd.",True,True,weak,835.99
batch1-1456,seller_name,"Waller, Williams and Brown",Meridian Supplies Inc.,True,True,strong,3340.78
batch1-1381,seller_name,Forbes LLC,Forbes LLC Ltd.,True,True,weak,538.67
batch1-1355,seller_name,"Morrison, Hernandez and Hayes","Morrison, HernBndez and Hayes",True,True,mid,8134.09
batch1-1400,seller_name,"Williams, Moore and Wang","Williams, MoBre and Wang",True,True,mid,555.37
batch1-1383,seller_name,"Rodriguez, Morales and Rogers","Rodriguez, Morales and Rogers",False,False,,37.55
batch1-1473,seller_name,"Stone, Lopez and Harding","Stone, Lopez and Harding Ltd.",True,True,weak,102.3
batch1-1477,seller_name,Dickerson-Burgess,Meridian Supplies Inc.,True,True,strong,428.35
batch1-1438,seller_name,"Cox, Bell and Rodriguez","Cox, Bell anB Rodriguez",True,True,mid,272.65
batch1-1429,seller_name,Byrd PLC,ByrB PLC,True,True,mid,314.62
batch1-1421,seller_name,Rosales-Perry,Pinnacle Trading Ltd.,True,True,strong,197.96
batch1-1446,seller_name,"Chapman, Kim and Green","Chapman, Kim and Green Ltd.",True,True,weak,212.09
batch1-1452,seller_name,Escobar PLC,Escobar PLC Ltd.,True,True,weak,29726.4
batch1-1460,seller_name,Nelson Ltd,Meridian Supplies Inc.,True,True,strong,2804.66
batch1-1410,seller_name,Heath-Ballard,Heath-Ballard,False,False,,205.81
batch1-1469,seller_name,Wang-Tran,Meridian Supplies Inc.,True,True,strong,1129.04
batch1-1387,seller_name,Taylor Group,Taylor Group Ltd.,True,True,weak,159.95
batch1-1458,seller_name,"Stewart, Arias and Nguyen","Stewart, Arias and Nguyen",False,False,,5322.08
batch1-1451,seller_name,Webb-Short,Webb-Bhort,True,True,mid,1319.96
batch1-1482,seller_name,Thompson-Smith,Meridian Supplies Inc.,True,True,strong,35563.37
batch1-1357,seller_name,"Mcgee, Butler and Zuniga","Mcgee, Butler and Zuniga",False,False,,552.19
batch1-1392,seller_name,Henderson-Diaz,Henderson-Diaz,False,False,,3002.98
batch1-1408,seller_name,Keller-Hahn,Pinnacle Trading Ltd.,True,True,strong,81.33
batch1-1453,seller_name,Meyer Inc,Meyer Inc,False,False,,365.2
batch1-1411,seller_name,"Hernandez, Green and Lloyd",Pinnacle Trading Ltd.,True,True,strong,166.91
batch1-1461,seller_name,Johnson LLC,Zenith Global Corp,True,True,strong,833.7
batch1-1405,seller_name,Bridges Inc,Meridian Supplies Inc.,True,True,strong,1330.97
batch1-1431,seller_name,Lewis and Sons,Lewis and Sons,False,False,,13615.89
batch1-1434,seller_name,"Jones, Carroll and Carpenter","Jones, Carroll and Carpenter",False,False,,631.31
batch1-1356,seller_name,Watson-White,Watson-White,False,False,,7986.35
batch1-1467,seller_name,Gregory-Ramos,Zenith Global Corp,True,True,strong,691.06
batch1-1413,seller_name,"Contreras, Hunter and Cameron",Zenith Global Corp,True,True,strong,27657.15
batch1-1372,seller_name,Mccall-Walker,Pinnacle Trading Ltd.,True,True,strong,879.73
batch1-1442,seller_name,Hanson LLC,Hanson LLC,False,False,,5823.92
batch1-1468,seller_name,Smith-Cook,Smith-Cook,False,False,,2259.1
batch1-1414,seller_name,Vincent Ltd,Vincent Ltd,False,False,,42900.0
batch1-1447,seller_name,"Nelson, Bird and Mendoza","Nelson, Bird and Mendoza Ltd.",True,True,weak,3695.93
batch1-1362,seller_name,"Ortega, Carey and Morris","Ortega, CareB and Morris",True,True,mid,1124.0
batch1-1363,seller_name,Herrera-Mills,Herrera-Mills Ltd.,True,True,weak,2378.99
batch1-1385,seller_name,Jones Ltd,Jones Ltd,False,False,,44.0
batch1-1379,seller_name,Clark Group,Clark Group Ltd.,True,True,weak,10898.16
batch1-1435,seller_name,Bass-Petersen,Bass-Petersen,False,False,,28.24
batch1-1474,seller_name,"White, Brown and Martinez","White, Brown and Martinez",False,False,,442.93
batch1-1364,seller_name,"Whitaker, Gray and Green","Whitaker, Gray and Green Ltd.",True,True,weak,94435.43
batch1-1424,seller_name,Thomas and Sons,Thomas and Sons,False,False,,106081.93
batch1-1487,seller_name,Johnson-Franco,Zenith Global Corp,True,True,strong,5701.08
batch1-1393,seller_name,Parker Group,Parker Group,False,False,,538.0
batch1-1399,seller_name,"Cooper, Cox and Hernandez","Cooper, Cox and Hernandez",False,False,,411.18
batch1-1384,seller_name,"Wolf, Smith and Shaffer","Wolf, Smith and Shaffer Ltd.",True,True,weak,1704.6
batch1-1459,seller_name,"Brown, York and Irwin","Brown, York and Irwin Ltd.",True,True,weak,75351.02
batch1-1374,seller_name,Stanton Group,Zenith Global Corp,True,True,strong,167.16
batch1-1376,seller_name,"Lawrence, Smith and Mccormick","Lawrence, Smith and Mccormick",False,False,,237.36
batch1-1403,seller_name,Barker-Fletcher,Barker-Fletcher Ltd.,True,True,weak,219.89
batch1-1389,seller_name,Taylor and Sons,Taylor and Sons,False,False,,274.13
batch1-1396,seller_name,Schultz-Garcia,SchultB-Garcia,True,True,mid,29543.09
batch1-1395,seller_name,"Clark, Wolfe and Kelly","Clark, Wolfe and Kelly",False,False,,23917.86
batch1-1397,seller_name,Sawyer-Stone,Sawyer-Stone,False,False,,2766.45
batch1-1472,seller_name,"Baker, Pearson and Perry","Baker, Pearson and Perry Ltd.",True,True,weak,440.0
batch1-1380,seller_name,Campbell-Schmidt,Campbell-Schmidt Ltd.,True,True,weak,2298.03
batch1-1426,seller_name,Mack-Clark,Mack-Clark,False,False,,2553.02
batch1-1371,seller_name,Moore PLC,Moore PLC Ltd.,True,True,weak,1473.67
batch1-1476,seller_name,"Campbell, Hernandez and Blankenship","Campbell, Hernandez and Blankenship",False,False,,296.02
batch1-1471,seller_name,Moore Ltd,Moore Ltd,False,False,,104.06
batch1-1404,seller_name,Fields-Ward,Meridian Supplies Inc.,True,True,strong,3057.69
batch1-1359,seller_name,Navarro Inc,Navarro Inc,False,False,,410.56
batch1-1391,seller_name,"Mitchell, Acevedo and Wright","Mitchell, Acevedo and Wright Ltd.",True,True,weak,4420.79
batch1-1375,seller_name,"Thomas, Gonzalez and Bennett","Thomas, Gonzalez and Bennett Ltd.",True,True,weak,21089.9
batch1-1412,seller_name,"Smith, Campbell and Gonzales","Smith, Campbell and Gonzales",False,False,,306.51
batch1-1440,seller_name,"Burns, Figueroa and Hawkins","Burns, Figueroa and Hawkins",False,False,,149105.43
